Year,Region,Annual_CO2_Mean,Annual_CI_Lower,Annual_CI_Upper,Cumulative_CO2_Mean,Cumulative_CI_Lower,Cumulative_CI_Upper
2090,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,11.4811689994538,10.907788593089613,12.054549405817987
2091,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,11.75696290664734,11.178405758998835,12.335520054295847
2092,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,12.032756813840882,11.449068835732723,12.61644479194904
2093,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,12.308550721034422,11.7197766230301,12.897324819038744
2094,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,12.584344628227962,11.990527972033798,13.178161284422126
2095,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,12.860138535421504,12.261321782260378,13.458955288582628
2096,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,13.135932442615044,12.5321569987957,13.739707886434386
2097,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,13.411726349808584,12.803032609696151,14.020420089921016
2098,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,13.687520257002125,13.073947643577377,14.301092870426872
2099,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,13.963314164195666,13.344901167374214,14.581727161017117
2100,South Asia,0.27579390719353997,0.19857161317934877,0.3530162012077312,14.239108071389206,13.61589228425725,14.862323858521162
2026,Sub-Saharan Africa,0.0,0.0,0.0,0.0,0.0,0.0
2027,Sub-Saharan Africa,0.0,0.0,0.0,0.0,0.0,0.0
2028,Sub-Saharan Africa,0.0,0.0,0.0,0.0,0.0,0.0
2029,Sub-Saharan Africa,0.0,0.0,0.0,0.0,0.0,0.0
2030,Sub-Saharan Africa,0.0,0.0,0.0,0.0,0.0,0.0
2031,Sub-Saharan Africa,0.0,0.0,0.0,0.0,0.0,0.0
2032,Sub-Saharan Africa,0.0,0.0,0.0,0.0,0.0,0.0
2033,Sub-Saharan Africa,0.0,0.0,0.0,0.0,0.0,0.0
2034,Sub-Saharan Africa,0.0,0.0,0.0,0.0,0.0,0.0
2035,Sub-Saharan Africa,0.0,0.0,0.0,0.0,0.0,0.0
2036,Sub-Saharan Africa,0.0008035940504354986,-0.0011642854976764991,0.0027714735985474963,0.0008035940504354986,-0.0011642854976764991,0.0027714735985474963
2037,Sub-Saharan Africa,0.0012523915466486387,-0.0019015649879774396,0.004406348081274717,0.0020559855970841375,-0.00166153935080633,0.005773510544974604
2038,Sub-Saharan Africa,0.0022935520699062257,-0.003321928461601487,0.00790903260141394,0.004349537666990363,-0.0023849714716128482,0.011084046805593575
2039,Sub-Saharan Africa,0.0049248879098557664,-0.0015428187200793306,0.011392594539790864,0.009274425576846131,-6.285681091726943e-05,0.01861170796460953
2040,Sub-Saharan Africa,0.006300735435516728,-0.0034893506545166635,0.01609082152555012,0.015575161012362858,0.002046279756357178,0.02910404226836854
2041,Sub-Saharan Africa,0.009097542258493161,-0.003048218007812757,0.021243302524799078,0.02467270327085602,0.006491665883355893,0.04285374065835614
2042,Sub-Saharan Africa,0.012085874343518715,-0.0018690099967948663,0.026040758683832294,0.03675857761437473,0.01383939531139528,0.05967775991735419
2043,Sub-Saharan Africa,0.01550261104689911,-0.0011278833592147175,0.032133105453012935,0.05226118866127384,0.02394401610416656,0.08057836121838113
2044,Sub-Saharan Africa,0.019419382437361236,-0.0008919725134112574,0.039730737388133736,0.07168057109863507,0.036832136391101084,0.10652900580616906
2045,Sub-Saharan Africa,0.02338509119322624,0.00010096728457386791,0.04666921510187862,0.09506566229186132,0.05315428164461067,0.13697704293911198
2046,Sub-Saharan Africa,0.030357041096012193,0.004983747785988182,0.055730334406036204,0.1254227033878735,0.07642915441298044,0.1744162523627666
2047,Sub-Saharan Africa,0.035417988129524076,0.006536044129165511,0.06429993212988264,0.16084069151739758,0.10396772315460598,0.21771365988018918
2048,Sub-Saharan Africa,0.040404234946847604,0.00904880931201174,0.07175966058168345,0.2012449264642452,0.1363011257813716,0.26618872714711883
2049,Sub-Saharan Africa,0.045629905321968554,0.012117120398799848,0.07914269024513726,0.24687483178621375,0.17379402718990833,0.31995563638251917
2050,Sub-Saharan Africa,0.05121391749230437,0.014885529989684485,0.08754230499492424,0.29808874927851814,0.2164765214019071,0.3797009771551292
2051,Sub-Saharan Africa,0.056567719938628566,0.018216899452838293,0.09491854042441884,0.3546564692171467,0.2644825197033475,0.4448304187309458
2052,Sub-Saharan Africa,0.06194270331300944,0.021602499885163957,0.10228290674085493,0.41659917253015616,0.31781317563020506,0.5153851694301073
2053,Sub-Saharan Africa,0.06759519763466516,0.02449437641368595,0.11069601885564438,0.48419437016482125,0.37641517934655633,0.5919735609830862
2054,Sub-Saharan Africa,0.0730154538954981,0.027979842578095698,0.11805106521290049,0.5572098240603194,0.44039989186201656,0.6740197562586223
2055,Sub-Saharan Africa,0.07843497705612762,0.031534602956286475,0.12533535115596878,0.6356448011164471,0.5097710335916877,0.7615185686412065
2056,Sub-Saharan Africa,0.09146239856459423,0.03218618097995532,0.15073861614923317,0.7271071996810413,0.5879746178677988,0.8662397814942839
2057,Sub-Saharan Africa,0.09712455466377222,0.03574949507566115,0.1584996142518833,0.8242317543448135,0.6721634366009035,0.9763000720887237
2058,Sub-Saharan Africa,0.10268960564798536,0.039403356916670754,0.1659758543793,0.9269213599927989,0.7622097254919398,1.091632994493658
2059,Sub-Saharan Africa,0.10857505719340106,0.042650532754278145,0.174499581632524,1.0354964171862,0.8580817462526238,1.2129110881197762
2060,Sub-Saharan Africa,0.11382706324094931,0.046594675842428115,0.1810594506394705,1.1493234804271493,0.9595969420152183,1.3390500188390804
2061,Sub-Saharan Africa,0.11852186574720819,0.051117622518319354,0.18592610897609704,1.2678453461743575,1.066501134976138,1.4691895573725766
2062,Sub-Saharan Africa,0.12337957956463676,0.055397187054650875,0.19136197207462263,1.3912249257389941,1.1787135211640516,1.6037363303139367
2063,Sub-Saharan Africa,0.1278051075833838,0.060085655421993345,0.19552455974477426,1.5190300333223778,1.2959896305352288,1.7420704361095272
2064,Sub-Saharan Africa,0.1319702716734918,0.06495612724097291,0.19898441610601067,1.6510003049958697,1.4181099513324422,1.883890658659297
2065,Sub-Saharan Africa,0.13634423366551096,0.06949792949773866,0.20319053783328325,1.7873445386613804,1.5450506154805326,2.0296384618422283
2066,Sub-Saharan Africa,0.1401725070855953,0.07446068941103146,0.20588432476015917,1.927517045746976,1.6764704600453144,2.1785636314486374
2067,Sub-Saharan Africa,0.1430560805452816,0.08006875482418764,0.20604340626637555,2.0705731262922575,1.8117454009729692,2.329400851611546
2068,Sub-Saharan Africa,0.14558414593472171,0.08553775064975465,0.20563054121968877,2.216157272226979,1.9504556332017835,2.481858911252175
2069,Sub-Saharan Africa,0.14806269872132435,0.09062034611631611,0.2055050513263326,2.364219970948304,2.0923799723214027,2.636059969575205
2070,Sub-Saharan Africa,0.1503679639020533,0.09522517825858497,0.20551074954552162,2.5145879348503573,2.237211454841696,2.791964414859018
2071,Sub-Saharan Africa,0.15241136829175067,0.0991148085732586,0.20570792801024274,2.666999303142108,2.384548891671666,2.9494497146125496
2072,Sub-Saharan Africa,0.1542494070636324,0.10244513088271309,0.20605368324455173,2.8212487102057406,2.5340868778351227,3.108410542576358
2073,Sub-Saharan Africa,0.15592551895991547,0.10533490276347256,0.20651613515635836,2.977174229165656,2.685590058783266,3.2687583995480463
2074,Sub-Saharan Africa,0.15747038362016386,0.10786818597402516,0.20707258126630257,3.13464461278582,2.838871547026084,3.430417678545556
2075,Sub-Saharan Africa,0.15890464538768473,0.11010675636423352,0.20770253441113595,3.293549258173505,2.9937777778721624,3.5933207384748473
2076,Sub-Saharan Africa,0.1602408491958065,0.1120979863791495,0.2083837120124635,3.4537901073693114,3.150177400714531,3.7574028140240916
2077,Sub-Saharan Africa,0.1610800189638071,0.11393313859868286,0.20822689932893138,3.6148701263331184,3.3076185942451484,3.9221216584210885
2078,Sub-Saharan Africa,0.16186722502841694,0.11558907938016981,0.20814537067666405,3.7767373513615357,3.466020163656952,4.087454539066119
2079,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,3.9393387906454995,3.625303750857371,4.253373830433628
2080,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,4.101940229929464,3.784622027340301,4.419258432518627
2081,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,4.264541669213428,3.9439739272709446,4.585109411155911
2082,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,4.427143108497392,4.103358438301614,4.750927778693169
2083,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,4.589744547781356,4.262774597887677,4.916714497675033
2084,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,4.75234598706532,4.422221489923468,5.082470484207171
2085,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,4.9149474263492845,4.581698241664841,5.248196611033727
2086,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,5.077548865633248,4.74120402090907,5.413893710357427
2087,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,5.240150304917212,4.90073803340627,5.579562576428155
2088,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,5.4027517442011765,5.060299520479527,5.745203967922826
2089,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,5.565353183485141,5.219887756833516,5.910818610136766
2090,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,5.727954622769105,5.379502048533707,6.076407197004502
2091,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,5.8905560620530695,5.5391417311401705,6.2419703929659685
2092,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,6.053157501337033,5.698806167981779,6.407508834692288
2093,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,6.215758940620997,5.858494748558132,6.573023132683863
2094,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,6.3783603799049615,6.01820688705779,6.738513872752133
2095,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,6.540961819188926,6.177942020982679,6.903981617395172
2096,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,6.70356325847289,6.337699609869493,7.069426907076286
2097,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,6.8661646977568545,6.49747913409986,7.234850261413848
2098,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,7.028766137040818,6.657280093791868,7.400252180289769
2099,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,7.191367576324782,6.817102007766243,7.565633144883321
2100,Sub-Saharan Africa,0.16260143928396406,0.11707303628445413,0.208129842283474,7.3539690156087465,6.976944412581129,7.730993618636364
